text_clean,exclamation,emojis,links,hashtags,airline_sentiment
i listed my baggage claim number  have them call me  my number is on the ticket  i had to use lady speed stick this morning ,False,False,False,False,negative
another dead end  they only handle aa l  f  they gave me the same failed  i already had  6103627498  99  vm full  lost,False,False,False,True,negative
houston gate 17 customer service needs to treat people with respect  there are hardly people waiting  chillpill usairwaysfail,True,False,False,True,negative
over the phone  i called the 6170 number and she picked up almost immediately ,False,False,False,False,positive
yes  i made the flight and got my workout in too ,False,False,False,False,neutral
603  2705 dfw to psp thank you ,True,False,False,False,positive
1899  thanks,False,False,False,False,positive
whats going on with your website  mobile app    help   ,True,False,False,False,negative
we have submitted the customer relations form and await your response ,True,False,False,False,negative
that is the height of rudeness  and without question the worst customer service i have ever experienced ,False,False,False,False,negative
i need to  speak  to somebody about a reservation  as in talk to a human being  yet your computer system puts the phone down on,False,False,False,False,negative
will you pick up your phone then ,False,False,False,False,neutral
 premier provider of missed connections  usairwaysfail,True,False,False,True,negative
im sure the people are working very hard  but the systems should assist with ivr prompting  offering call backs  hold wait times,False,False,False,False,negative
thanks for a subpar travel experience and its not even over yet stepitup,False,False,False,True,negative
fyi your customer service rep carol is an absolute delight  so pleasant to with with and rebooked me in lightning speed  thanks ,True,False,False,False,positive
is struggling  had me on hold for 25 minutes  kicked me back to the start  then said they couldnt handle the amount of calls,False,False,False,False,negative
no you call me ,False,False,False,False,negative
they told me to call back late flightr,False,False,False,False,negative
i will be cancelled flighting my us airways credit card and choosing other airlines after my experience this week ,False,False,False,False,negative
thank you  but it says the website is down,False,False,False,False,neutral
i cant make it to airport  roads are to bad in dfw and no one is answering the phones and the website is down  how do i reschedule,False,False,False,False,negative
pilot pleads to let boarding begin for full flight 1937 while waiting for 4th flight attendant  denied by mission control  grrr,False,False,False,False,negative
website isnt working and i cant talk to any 1 on the phone to check flight status out of dfw  roads are awful and cant get there,False,False,False,False,negative
rebooked for tuesday  arriving too late flight for on tuesday to start the class  cancelled flightled the trip ,False,False,False,False,negative
if my flight is going to be cancelled flightled every week i might as well be in business class ,False,False,False,False,negative
2102 dcabos  cancelled flightled after making us wait over an hour  if i fly usair every week can you upgrade my status proactively ,False,False,False,False,negative
dominick l  at la guardia airport nyc gives the absolute best customer service  thanku  checking in made easy ,True,False,False,False,positive
congrats on treating your customers the worst way possible  i know plenty of other ppl who have had horrible experience w you too,False,False,False,False,negative
going to manchester  uk now im going to miss a wedding  you going to rebook that too  why have you chosen to cancelled flight my flight  ,False,False,False,False,negative
